"filename", "language", "JavaScript", "CSS", "SCSS", "HTML", "Markdown", "XML", "Batch", "JSON", "Properties", "Java", "Less", "comment", "blank", "total"
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\hu.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 99
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\id.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 100
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\it.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 100
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\ja.js", "JavaScript", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 109
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\kr.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 99
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\kz.js", "JavaScript", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 87
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\lt.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 99
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\nl.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 99
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\no.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 99
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\pl.js", "JavaScript", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 88
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\pt-BR.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 99
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\pt.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 98
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\ro.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 100
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\ru.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 100
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\sk.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 99
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\sl.js", "JavaScript", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 97
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\sv.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 98
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\th.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 98
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\tr.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 99
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\uk.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 100
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\vi.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 100
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\zh-TW.js", "JavaScript", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 101
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\locales\zh.js", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 99
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\plugins\piexif.js", "JavaScript", 2322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 126, 2472
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\plugins\piexif.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\plugins\purify.js", "JavaScript", 468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 112, 813
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\plugins\purify.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\plugins\sortable.js", "JavaScript", 1099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 312, 1530
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\js\plugins\sortable.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\nuget\Package.nuspec", "XML", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 21
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\nuget\build.bat", "Batch", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 9, 36
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\package.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 1, 40
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\sass\fileinput.scss", "SCSS", 0, 0, 389, 0, 0, 0, 0, 0, 0, 0, 0, 18, 83, 490
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\themes\explorer-fa\theme.css", "CSS", 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 33, 214
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\themes\explorer-fa\theme.js", "JavaScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 86
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\themes\explorer-fa\theme.min.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 14
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\themes\explorer-fa\theme.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 14
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\themes\explorer\theme.css", "CSS", 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 33, 212
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\themes\explorer\theme.js", "JavaScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 59
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\themes\explorer\theme.min.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 12
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\themes\explorer\theme.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 12
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\themes\fa\theme.js", "JavaScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 47
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\themes\fa\theme.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 12
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\themes\gly\theme.js", "JavaScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 46
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\fileinput\themes\gly\theme.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 12
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\icon\bootstrap-iconpicker.css", "CSS", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 42
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\icon\bootstrap-iconpicker.js", "JavaScript", 2252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 24, 2305
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\markdown\css\bootstrap-markdown.min.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\markdown\js\bootstrap-markdown.js", "JavaScript", 695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 194, 1007
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\markdown\js\markdown.js", "JavaScript", 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 338, 279, 1616
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\markdown\js\marked.js", "JavaScript", 1714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 348, 432, 2494
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\markdown\js\to-markdown.js", "JavaScript", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 184
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\css\bootstrapValidator.css", "CSS", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 31
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\css\bootstrapValidator.min.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 12
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\bootstrapValidator.js", "JavaScript", 5522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1965, 745, 8232
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\bootstrapValidator.min.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 14
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\ar_MA.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\be_FR.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\be_NL.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\bg_BG.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\cs_CZ.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\da_DK.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\de_DE.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\en_US.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\es_CL.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\es_ES.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\fa_IR.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\fr_FR.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\gr_EL.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\he_IL.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\hu_HU.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\id_ID.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\it_IT.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\ja_JP.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\nl_NL.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\no_NO.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\pl_PL.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\pt_BR.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\pt_PT.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\ro_RO.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\ru_RU.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\sq_AL.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\sr_RS.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\sv_SE.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\th_TH.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\tr_TR.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\ua_UA.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\vi_VN.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\zh_CN.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\validator\js\language\zh_TW.js", "JavaScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 371
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\ztree\css\bootstrapStyle\bootstrapStyle.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\ztree\js\jquery.ztree.core.js", "JavaScript", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\ztree\js\jquery.ztree.excheck.js", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\plugins\ztree\js\jquery.ztree.exedit.js", "JavaScript", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\setform.js", "JavaScript", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 66
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\js\soulcoder.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 10
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\static\util\util.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 20
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\error.html", "HTML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\error403.html", "HTML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\common\include.html", "HTML", 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 13, 21, 123
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\common\js\util.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\error\error403.html", "HTML", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 6, 5, 68
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\error\error404.html", "HTML", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\index.html", "HTML", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 7, 11, 49
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\login.html", "HTML", 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 2, 12, 142
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\main.html", "HTML", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 8, 16, 76
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\menu\menu_list.html", "HTML", 0, 0, 0, 536, 0, 0, 0, 0, 0, 0, 0, 29, 59, 624
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\movie\movie_list.html", "HTML", 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 16, 31, 248
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\order\order_list.html", "HTML", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 8, 18, 101
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\permission\permission_list.html", "HTML", 0, 0, 0, 466, 0, 0, 0, 0, 0, 0, 0, 20, 59, 545
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\reg.html", "HTML", 0, 0, 0, 250, 0, 0, 0, 0, 0, 0, 0, 4, 17, 271
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\role\role_list.html", "HTML", 0, 0, 0, 477, 0, 0, 0, 0, 0, 0, 0, 21, 41, 539
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\user\chart.html", "HTML", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 2, 48
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\user\user_editpwd.html", "HTML", 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 9, 22, 148
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\user\user_info.html", "HTML", 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 16, 31, 205
"d:\GitBox\ticket_booking_system\Techprototype\code\server\src\main\resource\templates\views\user\user_list.html", "HTML", 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 20, 23, 265
"Total", "-", 75784, 42732, 389, 3174, 1113, 25435, 27, 104, 13, 1683, 2183, 12023, 14578, 179238